path,line,function,async,executable_body_lines,executed_body_lines,execution_evidence
networkly_web/capture/models.py,311,ApplicationEvent.__str__,False,1,1,All body lines exercised
networkly_web/capture/models.py,498,MailFact.__str__,False,1,0,Body not exercised
networkly_web/capture/models.py,620,GmailConnection.__str__,False,1,0,Body not exercised
networkly_web/capture/models.py,688,GoogleCalendarConnection.__str__,False,1,0,Body not exercised
networkly_web/capture/models.py,808,AutopilotRun.__str__,False,1,0,Body not exercised
networkly_web/capture/models.py,931,AutopilotDecision.__str__,False,1,0,Body not exercised
networkly_web/capture/providers.py,64,CaptureProvider.build_event,False,0,0,No executable body lines
networkly_web/capture/providers.py,68,_as_datetime,False,11,0,Body not exercised
networkly_web/capture/providers.py,83,normalize_email,False,1,1,All body lines exercised
networkly_web/capture/providers.py,87,normalize_name,False,1,0,Body not exercised
networkly_web/capture/providers.py,96,AmbiguousContactError.__init__,False,3,3,All body lines exercised
networkly_web/capture/providers.py,140,chat_status_of,False,1,1,All body lines exercised
networkly_web/capture/providers.py,145,chat_time_stated,False,1,1,All body lines exercised
networkly_web/capture/providers.py,158,corroborated_chat_status,False,4,4,All body lines exercised
networkly_web/capture/reclassify.py,110,looks_like_bulk_evidence,False,8,8,All body lines exercised
networkly_web/capture/reclassify.py,153,ContactPlan.state_changes,False,1,1,All body lines exercised
networkly_web/capture/reclassify.py,165,Report.demoted_touches,False,1,1,All body lines exercised
networkly_web/capture/reclassify.py,169,Report.contacts_with_state_change,False,1,1,All body lines exercised
networkly_web/capture/reclassify.py,173,_recomputed_state,False,12,11,Some body lines exercised
networkly_web/capture/reclassify.py,196,build_report,False,42,39,Some body lines exercised
networkly_web/capture/reclassify.py,274,commit_plan,False,13,12,Some body lines exercised
networkly_web/capture/subject_backfill.py,94,thread_ids_in,False,5,5,All body lines exercised
networkly_web/capture/subject_backfill.py,103,load_mapping,False,14,13,Some body lines exercised
networkly_web/capture/subject_backfill.py,168,Report.marked_touches,False,1,1,All body lines exercised
networkly_web/capture/subject_backfill.py,175,Report.subject_counts,False,4,4,All body lines exercised
networkly_web/capture/subject_backfill.py,187,build_report,False,28,28,All body lines exercised
networkly_web/capture/subject_backfill.py,253,commit,False,4,4,All body lines exercised
networkly_web/capture/transactions.py,10,locked_capture_row,False,9,9,All body lines exercised
networkly_web/capture/views.py,37,gmail_connect,False,6,6,All body lines exercised
networkly_web/capture/views.py,49,gmail_callback,False,26,20,Some body lines exercised
networkly_web/capture/views.py,129,gmail_disconnect,False,9,9,All body lines exercised
networkly_web/capture/views.py,145,gmail_rescan,False,21,18,Some body lines exercised
networkly_web/capture/views.py,209,gcal_connect,False,6,2,Some body lines exercised
networkly_web/capture/views.py,224,gcal_callback,False,19,19,All body lines exercised
networkly_web/capture/views.py,258,gcal_disconnect,False,10,8,Some body lines exercised
networkly_web/core/axes_scope.py,31,outside_the_admin,False,5,3,Some body lines exercised
networkly_web/core/clientip.py,42,client_ip,False,6,6,All body lines exercised
networkly_web/core/context_processors.py,23,social_providers,False,2,2,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,165,_has_seed_local_host,False,2,2,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,190,_seeded_firm_slugs,False,6,4,Some body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,206,Command.handle,False,15,15,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,233,Command._flagged_users,False,1,1,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,240,Command._audit_users,False,8,8,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,251,Command._cascade_rows_for,False,9,8,Some body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,278,Command._audit_firms,False,9,9,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,298,Command._audit_firm_dates,False,7,7,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,319,Command._audit_opportunities,False,9,9,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,353,Command._audit_contacts,False,8,8,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,367,Command._audit_contact_proposals,False,8,8,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,388,Command._audit_calendar_events,False,8,8,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,406,Command._audit_campaigns,False,8,8,All body lines exercised
networkly_web/core/management/commands/audit_fixtures.py,424,Command._audit_touches,False,8,8,All body lines exercised
networkly_web/core/management/commands/backup_db.py,84,Command.add_arguments,False,5,5,All body lines exercised
networkly_web/core/management/commands/backup_db.py,102,Command.handle,False,58,50,Some body lines exercised
networkly_web/core/management/commands/backup_db.py,201,Command.client,False,9,8,Some body lines exercised
networkly_web/core/management/commands/backup_db.py,239,Command.upload,False,21,21,All body lines exercised
networkly_web/core/management/commands/migrate_avatar_storage.py,16,_digest,False,4,4,All body lines exercised
networkly_web/core/management/commands/migrate_avatar_storage.py,26,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/core/management/commands/migrate_avatar_storage.py,31,Command.handle,False,42,41,Some body lines exercised
networkly_web/core/management/commands/migrate_avatar_storage.py,86,Command._rekey,False,43,40,Some body lines exercised
networkly_web/core/media.py,11,avatar,False,18,15,Some body lines exercised
networkly_web/core/monitoring.py,7,scrub_sentry_event,False,25,24,Some body lines exercised
networkly_web/core/ratelimits.py,6,window_exceeded,False,8,5,Some body lines exercised
networkly_web/core/robots.py,58,reset_cache,False,1,1,All body lines exercised
networkly_web/core/robots.py,64,_robots_url,False,5,5,All body lines exercised
networkly_web/core/robots.py,73,_fetch_parser,False,16,16,All body lines exercised
networkly_web/core/robots.py,102,is_allowed,False,10,10,All body lines exercised
networkly_web/core/storage.py,11,avatar_content_type,False,9,9,All body lines exercised
networkly_web/core/storage.py,25,media_storage_config,False,11,11,All body lines exercised
networkly_web/core/storage.py,55,PrivateMediaStorage.url,False,2,2,All body lines exercised
networkly_web/core/storage.py,59,PrivateMediaStorage.require_conditional_put_support,False,3,3,All body lines exercised
networkly_web/core/storage.py,73,PrivateMediaStorage.save_if_absent,False,9,9,All body lines exercised
networkly_web/core/templatetags/textstyle.py,96,_restarts_a_clause,False,1,1,All body lines exercised
networkly_web/core/templatetags/textstyle.py,100,_is_minor,False,2,2,All body lines exercised
networkly_web/core/templatetags/textstyle.py,147,_letters,False,1,1,All body lines exercised
networkly_web/core/templatetags/textstyle.py,151,_case_atom,False,12,12,All body lines exercised
networkly_web/core/templatetags/textstyle.py,182,_recap,False,6,5,Some body lines exercised
networkly_web/core/templatetags/textstyle.py,194,_case_word,False,3,3,All body lines exercised
networkly_web/core/templatetags/textstyle.py,206,smart_title,False,7,6,Some body lines exercised
networkly_web/core/templatetags/textstyle.py,229,smart_person_name,False,17,17,All body lines exercised
networkly_web/core/templatetags/textstyle.py,347,_location_codes,False,9,9,All body lines exercised
networkly_web/core/templatetags/textstyle.py,359,_location_codes._code,False,4,4,All body lines exercised
networkly_web/core/templatetags/textstyle.py,379,_case_word_location,False,10,10,All body lines exercised
networkly_web/core/templatetags/textstyle.py,425,smart_role,False,11,11,All body lines exercised
networkly_web/core/templatetags/textstyle.py,463,smart_location,False,9,8,Some body lines exercised
networkly_web/core/templatetags/textstyle.py,501,timesince1,False,3,3,All body lines exercised
networkly_web/core/templatetags/textstyle.py,524,firm_hue,False,4,3,Some body lines exercised
networkly_web/core/templatetags/textstyle.py,536,relationship_label,False,1,1,All body lines exercised
networkly_web/core/views.py,27,home,False,3,3,All body lines exercised
networkly_web/core/views.py,59,_advisor_daily_cap,False,3,3,All body lines exercised
networkly_web/core/views.py,77,_advisor_monthly_grant,False,1,1,All body lines exercised
networkly_web/core/views.py,91,pricing,False,2,2,All body lines exercised
networkly_web/core/views.py,145,healthz,False,1,1,All body lines exercised
networkly_web/core/views.py,165,_search_throttled,False,2,2,All body lines exercised
networkly_web/core/views.py,176,search,False,15,15,All body lines exercised
networkly_web/core/views.py,251,favicon,False,9,6,Some body lines exercised
networkly_web/crm/ai_brief.py,70,credit_block_notice,False,9,9,All body lines exercised
networkly_web/crm/ai_brief.py,121,_touch_lines,False,11,11,All body lines exercised
networkly_web/crm/ai_brief.py,156,_firm_context,False,6,6,All body lines exercised
networkly_web/crm/ai_brief.py,169,build_prompt,False,15,15,All body lines exercised
networkly_web/crm/ai_brief.py,190,generate_coffee_chat_brief,False,6,6,All body lines exercised
networkly_web/crm/ai_summary.py,95,_recent_touches,False,1,1,All body lines exercised
networkly_web/crm/ai_summary.py,102,_touch_lines,False,11,11,All body lines exercised
networkly_web/crm/ai_summary.py,119,build_prompt,False,13,13,All body lines exercised
networkly_web/crm/ai_summary.py,146,touches_since_summary,False,6,6,All body lines exercised
networkly_web/crm/ai_summary.py,163,is_stale,False,1,1,All body lines exercised
networkly_web/crm/ai_summary.py,167,regenerate,False,31,30,Some body lines exercised
networkly_web/crm/calendar_views.py,79,_firm_date_kind,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,99,_resolve_view,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,103,_month_bounds,False,3,3,All body lines exercised
networkly_web/crm/calendar_views.py,109,_shift,False,2,2,All body lines exercised
networkly_web/crm/calendar_views.py,114,_events_by_day,False,18,18,All body lines exercised
networkly_web/crm/calendar_views.py,285,_is_reported,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,289,_role_label,False,5,4,Some body lines exercised
networkly_web/crm/calendar_views.py,316,_tracked_deadlines,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,344,_fold_tracked,False,5,5,All body lines exercised
networkly_web/crm/calendar_views.py,371,_resolve_month,False,7,7,All body lines exercised
networkly_web/crm/calendar_views.py,399,_resolve_anchor,False,7,7,All body lines exercised
networkly_web/crm/calendar_views.py,429,_step,False,4,4,All body lines exercised
networkly_web/crm/calendar_views.py,441,_view_range,False,6,6,All body lines exercised
networkly_web/crm/calendar_views.py,460,_period_label,False,9,9,All body lines exercised
networkly_web/crm/calendar_views.py,488,_qs,False,3,3,All body lines exercised
networkly_web/crm/calendar_views.py,497,_nav_urls,False,8,8,All body lines exercised
networkly_web/crm/calendar_views.py,516,_hour_label,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,520,_hour_rail,False,5,5,All body lines exercised
networkly_web/crm/calendar_views.py,544,_period_context,False,18,18,All body lines exercised
networkly_web/crm/calendar_views.py,561,_period_context.cell,False,2,2,All body lines exercised
networkly_web/crm/calendar_views.py,628,calendar,False,15,15,All body lines exercised
networkly_web/crm/calendar_views.py,657,calendar_add,False,14,14,All body lines exercised
networkly_web/crm/calendar_views.py,686,calendar_delete,False,5,5,All body lines exercised
networkly_web/crm/calendar_views.py,740,RescheduleForm.clean,False,6,6,All body lines exercised
networkly_web/crm/calendar_views.py,754,_own_manual_event,False,1,1,All body lines exercised
networkly_web/crm/calendar_views.py,792,calendar_reschedule,False,17,17,All body lines exercised
networkly_web/crm/calendar_views.py,843,calendar_cancel,False,9,9,All body lines exercised
